artist_id,artist_name
9953118,Flashdance the Musical Studio Cast
50866592,Musique Classique Bébé Flexi Ted
87671182,Classical Music for Brain Power
2848121,Swedish House Mafia Tribute Team
8088813,Nature & Sounds Backgrounds
3035421,Romantic Piano for Reading
4025801,Club Bossa Lounge Players
93227162,ITALIAN ALLSTARS 4 LIFE
69905082,Les lacs du Connemara
7837150,TV Theme Song Maniacs
7453670,Lounge Café de Luxe
1331461,Sounds Of The Earth
3836761,Top 40 Hip-Hop Hits
8390938,Romantic Restaurant Music Crew
4293570,Christmas Jazz Music Club
12516572,Jazz sentimental club
12220092,Lisse jazz d'ambiance
10687113,Piano Cover Versions
1382536,The Karaoke Machine
6790881,Relaxing Piano Man
13898691,2018 Dynamo Hitz
2051381,CDM Rock Project
184348,Islands Of Chill
4680694,Taste of Lounge
6908455,2014 Pure Soul
4557122,All Hits Gold
105220,Healing Therapy Music
11865357,Énergie et Musique
5166437,Christmas Party Mix
1603192,AC-DC Tribute Band
7891470,Cool Chillout Zone
1210319,Années soixante Orchestra
5113356,Saxophone Allstars
62214492,Sommeil Reparateur
7795036,Acoustic Sessions
7603592,Workout Machine
5855983,Bombay Lounge
1666372,Irish Songs
6678179,Rock Rebels
4487126,Paris Jazz
166789627,Jazz Joy
12991757,JAZZ MMC
4510006,Linas Music
62821462,WhaleDontSleep
1041628,re:lounge
2156501,La Bible
135913222,Mol ASMR
5984388,SR Hits
5118994,Vidura Barrios & Music for Deep Meditation
1377328,Save up for a rainy day
1416669,The Time Of My Life
12750491,Musique Relaxante et Détente Maestro
14120185,Prime Musique Pour le Sommeil
122473,Various Artists - U2 Tribute
116645,Meditation & Stress Relief Therapy
5076442,Cocktail Party Instrumentals Band
7303756,Ensemble Instrumental La Follia
308428,The Sunset Lounge Orchestra
4034929,Mozart For Babies Ensemble
74748862,Piano berceuses pour bébés
97703,The Buddha Lounge Ensemble
4890293,Pink Buddha Lounge Café
80517202,French Jazz Lounge Bar
158249662,90's 80's Pop Hits
9078712,Best of the 70s
7680512,Instrumental Piano Music Zone
7648298,Smooth Jazz Music Club
11566079,Atom Pink Floyd Tribute
12269486,NY Latino Chillout Café
1351146,Spa Music Relaxation Meditation
5606192,The Hollywood LA Soundtrack
1610435,Ameritz Karaoke Standards
492302,Classical Guitar Masters
1530012,Amazing Karaoke Premium
5353671,Mr. Entertainer Karaoke
4075756,Ameritz Karaoke Planet
93979,Classic Rock Masters
8619164,Jazz Relax Academy
13729229,Power Hits Karaoke
303634,Best Guitar Songs
79986962,Mad ASMR Triggers
806995,Chorale de Noël
10947682,Studying Piano Music
111652932,The Christmas Guys
5867542,White Noise Meditation
128462402,Sonido Instrumental
128441982,HOSHI (SEVENTEEN)
4344175,Global Karaoke
14438273,Lounge FM
1042212,Secret Music
1354988,Juice Music
4262480,Music Candy
381212,BMP-Music
178194,Noël Ensemble
1372189,Barbie Girl
9197228,Lo Mejor del Rock de los 80
7449692,Ultimate Fitness Playlist Power Workout Trax
14611855,L E G E N D
14117087,Les Animaux & Musique Relaxante Univers
7667814,¡Oye Frank! Sonata Latina Tribute Orchestra
7863006,Temas de Series de Televisión
160759,Les Petits Chanteurs du Rock
108729542,Jazz Cafe Lounge Background Music
4545446,Musica Sensual Jazz Latino Club
122338,Various Artists - Enya Tribute
7724200,Beach Party Chillout Music Ensemble
7835434,Sleeping Mozart Relaxing Baby
72126022,Bruit blanc bébé sommeil
1273905,La Chanson De Fribourg
4621614,Musica para Estudiar Specialistas
3694451,Aloha Oe Hawaiian Music
7191536,Traditional Christmas Carols Ensemble
69895002,1 Total Tributes Deluxe
9667538,Remix Fitness Factory
6066840,CDM Lounge Project
72481762,Hotel Lobby Lounge
1199515,Work This! Workout
874606,Songs For Kids
5164630,Acoustic Guitar Music
57352052,Musica Jazz Relajante
147604862,Lounge Fruits Music
13185735,World Pregnant Music
1883721,Hit Music Radio
5115073,Tribute to Stromae
13788017,Egyptian Meditation Temple
4624366,Meditation Relaxation Club
9444698,Ambiance Jazz
303644,Let's Lounge
74952522,Sleepy Minds
13245079,Buddha Yoga
9202414,Yoga Sounds
83471892,Alana ASMR
5036248,Piano Crew
5307499,Piano Noel
10781528,Volta Jazz
8449356,Jazz Deep
80730942,LoFi Jazz
13001125,Musica Navideña
7618320,Music P
5334058,Christmas Instrumentals
5307499,Piano Noel
9186834,Unplugged Hits
14978413,Sleepmee
68297552,KennyK ASMR
10950390,Sex Sounds
4570467,BFM Hits
14755347,Jardin japonais & Musique Japonaise Ensemble
102389,Various Artists - Joe Cocker Tribute
13690691,Klassisk Musikk For Baby Snoozy
111732772,Dinner Jazz Lounge Background Music
51343622,Ten Times A Million
299879,70s Music All Stars
9890078,Musique de Detente Maestro
7518466,Chill Sport Music Academy
4064246,The Galway Christmas Singers
1392024,The Prince Tribute Band
1938891,Meditation With Gregorian Chants
5580439,Traditional Italian Songs
6071450,Classical Pops Orchestra
76132202,Acoustic Guitar Revival
128479672,Jazz Classique Rythmes
9829420,Master Series Fitness
2974391,Pop Lounge Ensemble
104414822,Karma Sounds Piano
82823082,Rock Emo Nightcore
78764,Dead rock machine
58773,Monsieur & Madame
4570222,Rocky's All Stars
10456563,90er Musik Box
5867068,The Piano Bar
5854407,Music for Children
68093472,Lofi Munk Music
1351112,Flamenco World Music
5812507,Natural High Music
4476345,World Music Scene
4644810,King Kong Music
4255778,Movie Soundtrack Players
1644395,Soundtrack Hit Lab
565949,Accoustic Fever
8773950,Affective Sound
10147236,Karaoke Carpool
12484468,Lenny Kravitz
4063411,Metro karaoke
9971938,Ocean Sleeper
68610642,Yoga Radiance
333765,101 Strings
3841091,Dormir Bien
5560066,Karaoke NYC
296690,Baby Sleep
82633352,Lofi Sleep
1345931,Musique Ayurvédique
117413972,Rockit Music
8942726,Visage Music
117795,House Music
5649626,Piano Chillout
4412511,Top 40 DJ's
1931261,Gnossienne
957162,Classics
13514363,"Buddha Spirit Ibiza Chillout Lounge Bar Music Dj, All Night Sleeping Songs to Help You Relax, Chill out Suave"
9798596,Relax & Deep Sleep Music Delta Binaural 432 Hz & Piano 101
4548857,Hawaiian Spa Music Relaxation Meditation Ukulele Club
14069587,Movie Magic And His Solid Gold Soundtracks
64729722,Classic Country Rock Road Trip
89402442,Reading Jazz Lounge Background Music
9334694,Détente & Méditation Académie
7917644,Relaxing Jazz Guitar Academy
10560643,The Summit Jazz Orchestra
1666815,Sunlounger & Zara Taylor
362795,The 70's Band Collection
111733052,Winter Jazz Cafe Lounge
12753487,Forme et exercice yoga
11033330,Paris Lounge Jazz Cafe
651081,Jazz Band Piano Blues
10322200,Lo Mejor del Indie
6304666,2014 Top 40 Hits
13469401,Chritmas Jazz Music Collection
1350960,Modern Piano Music Academy
7560802,Jazz Night Music Paradise
3877061,Striptease Music Dance Stars
9320124,Irish Christmas Folk Music
7720700,Gym Chillout Music Zone
93863192,Pour Dormir Profondément
110524222,Selectracks Song Catalog
381429,Karaoke Bar Orchestra
54996852,Piano Relaxation Mood
385147,Saxophone Hit Players
5378335,Workout Dance Factory
1242582,Smooth Piano Masters
1328539,Vienna Piano Trio
168834547,Hits Capital 200
53745292,Cover Me Piano
33257831,90's Pop Tour
155633,Best Of Jazz
5569500,Top 10 Piano
14009761,Radiohead Tribute Band
14024159,Chill Out 2020
67060292,Coccinelle Demoiselle
12466798,Professional Karaoke
61502132,Joachim Son-Forget
4020892,AC/DC Recovered
4624466,Piano Académie
10973390,Africa Jungle
50844792,Aquatic Focus
12140364,80s Forever
12612225,Piano Hits
15312973,Sad Piano
4212810,90s Rock
13131843,Rap Box
1351105,Ballet Music
5166412,Soul Music
118555362,Zeno Music
55253622,Zeuz Music
1474806,Compilation Electro-House
864014,Afternoon
5397822,432Hz
55852572,"Musica Para Hacer Ejercicio, Fitness y Gimnasio"
7593566,"WWE, Jimmy Hart & Jj Maguire"
7579678,Soothing Chill Out for Insomnia
13124211,Joyeux Noel et Bonne Annee
1515490,Lanzer / The Rock Circus
10456561,80er & 90er Musik Box
7484980,Piano Jazz Calming Music Academy
94089542,RW Musique pour chien bien-aimé
7458000,Musique du monde et relaxation
1518109,Italian Chill Lounge Music Dj
1376680,Music Sounds Better With You
13124211,Joyeux Noel et Bonne Annee
1351057,Relajacion y Guitarra Acustica
115710842,League of Legends Brasil
5810585,The Piano Lounge Fantasy
9212816,Chill Out Sex Band
12732369,bruit de la pluie
8003538,Background Instrumental Music Collective
11929617,Jazz Instrumental Music Academy
7471322,Romantic Piano Music Masters
12958671,Space Music For Sleep
8479906,Garden of Zen Music
4509672,Best Of Chillout Lounge
14493571,Top hits années 60
67186172,Relaxed Jazz Instrumentals
13846659,Lecture Efficace Club
51467802,Chill Lounge Guitare
98557,Relaxation - Ambient
304871,Classic Rock Heroes
11673767,2017 R Bitz
7168266,Background Music Masters
93091832,Musique de Méditation
4462251,Baby Lullabies Music
304207,Bon Appétit Musique
99644582,Dîner Musique Chill
13994149,La Festa Musicale
1312742,Music Box Angels
159632632,Meditations on Crime
1398850,Party Mix Club
4585508,Instrumental Icons
60854642,LoFi Instrumental
4870569,Karaoke Universe
1351124,Spinning Workout
61628162,Study Relaxation
318278,Karaoke Band
98533932,Lo-Fi Eamonn
14149345,Piano Muziek
146694132,Spell Songs
7673126,Musique Country
63080652,Crossfit Music
4332680,No-Lounge
57728762,DooPiano
80787332,PierreG ASMR
12079950,"Irish & Celtic Folk Wanderers, Instrumental Irish Music & Celtic Harp Soundscapes"
14178067,Musique de Relaxation & Musique Romantique Ensemble
1224900,50 Essential Hits From The 50's
9592478,165 Oeuvres Incontournables De Musique Classique
12943745,Musique de Relaxation & Meditation Spa
11864855,Académie des Techniques de Relaxation
2995291,It Started With a Whisper
91010692,Zone de musique instrumentale sexuelle
115768912,Projet de musique de fond
1186122,Nature Sounds for Concentration
9085466,The Best of Jazz
60854652,Instrumental Beats Lofi
75964492,Manouche Jazz Playlist
11447872,Jazz Mariage Académie
3842311,Easy Listening Piano
68495932,Cardio Beat Fitness
9675254,Piano para Dormir
11390846,Cafe lounge Jazz
376106,Hot Fox Karaoke
11427082,New Year's Hits
105804,Queen - Karaoke
4231276,At The Piano
8182350,Peaceful Nature Music
7417652,Musique pour piano
14336249,Relaxing Restaurant Music
182090637,PILATES MUSIC EXPERIENCE
9955592,Fractured Light Music
4913611,Musica para Estudiar
5896912,Running Music DJ
1666359,Fun Irish Music
5440818,Post Death Soundtrack
8412780,Sounds of Rain
13426051,Maximum Concentration
53488482,Fauteuil Relaxation
4310144,African Vibration
49745562,Buddha's Lounge
4586988,Martini Lounge
101686,Buddha Lounge
50358372,Dormir Bureau
566074,Lounge Pilots
102560,AVID Karaoke
61751602,Lofi Masters
55053172,Study Jazz
63564902,Lofi Cat
1643383,#1 Hits
5449262,Hamide Music
140621272,Stream Music
55782342,Dellasollounge
90354,Melounge
2357041,Call Me Maybe
4608478,TV Hits
54048442,Música Gospel Para Bebês de TraxLab
14171081,Musique Zen Garden & Maison Detente
5851562,Charlie Hightone And The Rock-It's
2137201,The Smooth Jazz Instrumental Band
5547144,The Relaxing Folk Lifestyle Band
3607291,Zumba Fitness & Vanilla Ice
4591105,#1 80's Club Hits Remixed
1534507,I Believe I Can Fly
112437,Various Artists - Jay-Z Tribute
101289,Various Artists - Korn Tribute
80052372,Focus at Work Jazz
10266546,I Love TV Themes
100285102,Musique Pour Dormir Bien
2060931,Hollywood Trailer Music Orchestra
5050563,Ameritz Karaoke Português
114275702,Jazz Café Instrumentals
5502180,Detroit Rock Hitters
1368232,Manhattan Jazz Band
1948871,100 Piano Classics
76727,The Jazz Crusaders
457906,Umo Jazz Orchestra
14482517,Best Piano Covers
1947501,Jazz Rock Fusion
10066496,Relaxation Music Guru
82250392,Twin Flame Music
9283930,BOX OF MUSIC
79099062,Serious Chillout Jazz
94888652,Chill Cow Lofi
4924739,Accordeon Melancolique
1325664,Piano Master
13400673,ASMR Angel
118995,Bobby Rock
5359406,V8 Karaoke
55303792,Jazz Emu
8000352,Musica Mexicana
9216104,Training Music
91270722,FredsVoice ASMR
12358322,Defocus
13049253,Top 40 Hit
1624356,Today's Hits!
55777502,Study Chill
1332838,Vitamin Dub
66979692,Marno ASMR
11303262,Study Help
1074139,Trip Hop
195187,Celtique
4956138,Erotica Sexual Chill out Lounge Music Cafe
13215959,Chinese Yang Qin Relaxation Man
100917612,The Beatles Complete On Ukulele
4680145,Jazz Saxophone Instrumental Music Songs
53388422,The Best of Movie Soundtracks
79002792,Electric Guitar Jazz Collection
12514410,Oasis de piano instrumental
1034952,New Orleans Jazz Orchestra
805228,Relaxing Sounds of Nature
308106,Compagnons De La Chanson
4048000,Country Karaoke Cow Boys
11822209,Groupe de relaxant jazz
3840531,Pilates Workout Music Specialists
5168379,Classic Rock Instrumental
330427,Berardi Jazz Connection
135160462,Gimnasio de motivación
4490324,Metro Karaoke Classics
3212171,Ultimate Karaoke Stars
66765,African Jazz Pioneers
91244952,Audiophile Jazz Bar
7045737,Dance Remix Factory
83084182,Relax Academy ASMR
2148691,Cortez the Killer
10141052,John Rock Prophet
4967880,The Classical Box
77306482,ASMR by ABC
1951411,Scary Halloween Music
4037021,Amphibious Zoo Music
1389593,Music Show Orchestra
12831975,Musica Para Leer
5580438,Music of Italy
63272302,Méditation Coussin
7071227,Acoustic Heroes
267541,Lullaby Lounge
15306171,Chillax Piano
282657,Jazz L'amour
59500412,Piano Smooth
10934590,Yoga Namaste
5520285,432Hz Piano
651408,Rock Riot
7528598,Musique d'accordéon
1352192,Musique Chamanique
9138442,Last Christmas
9065282,Meditation Weekend
157195,Pierre Brasseur
339403,Gymnopédie
8864498,Loungetrap
293174,Lemonjazz
4340280,Songstar
187088,Kevin Costner
49015361,Minimal Asmr
78686132,Jinx ASMR
10591969,Brit Pop
1368007,SEX-O-RAMA
838960,Sounds of Nature for Deep Sleep and Relaxation
92930672,Home & Office Cafe Background Music
11504671,Noel Détente Suite & Camille Noël
8998688,Rain Sounds & White Noise
148174312,RW Contes de fées musicaux
112851,Various Artists - Meatloaf Tribute
1029725,Ensemble Instrumental Jean-Walter Audoli
7527244,Smooth Jazz Family Collective
1348233,Bluegrass - Various Artists
303855,Soft Rock Piano Players
1351074,Blues Piano All Stars
7960150,#1 Disco Dance Hits
4036625,Dance à la Plage
113965772,The Big 80s Guys
1398815,101 Classical Music Masterpieces
4067220,Music For Deep Sleep
7835384,Piano Bar Music Guys
193591877,Total Refreshment Centre
10744216,Rainfall For Sleep
3010621,Munich Piano Trio
9813786,Jazz Café Bar
887847,Love Songs Music
8563222,Running Music Academy
1643021,Ameritz Tribute Crew
8000526,Meditation Music Club
6553093,Piano Fantasy
1089795,Sleep Machine
11668293,Soft Sleeping
4545426,Frank Piano
1670800,Go Music
65111992,Lyric Noel
113714522,kevinseopiano
81504362,Catplant ASMR
65111992,Lyric Noel
10525939,"Ultimate Pop Hits, Soft Rock Players & Steve Petrunak"
100305282,RW Se détendre avec le bruit des vagues
9399592,Agua Sin Gas by Antoine Clamaran
8006792,101 Strings Orchestra & Singers
1361171,The Ultimate Beatles Cover Band
2138451,The Smooth Jazz Dinner Players
91734722,Focus at Work Jazz Playlist
1351087,Ambient Lounge All Stars
6133842,Les racines du Hard-Rock
178935897,ASMR Tom et sérénité
66976002,Reading Background Music Playlist
1440281,Classical Wedding Music Experts
1193056,Banda Musical De Broadway
7999212,Brain Study Music Guys
5152735,Chillout Relaxation Dream Club
13510655,Acoustic Country Band
12646057,The Sleep Specialist
104840132,White Noise Playlist
993165,Huey Piano Smith
3673851,Smooth Jazz Band
11803245,Indie Rock Hits
109785042,Musique pour Cuisiner
7324838,Sex Music Masters
1376709,Dancefloor Magic
9712620,Direction Piano
91257222,Jazz Audiophile
4740211,70s Chartstarz
9126014,80s Hits
600348,Dinner Music
253627,Lo-Fi
6573839,Musicen
1951031,Piano Love Songs: Classic Easy Listening Piano Instrumental Music
1361415,I Will Never Be The Same
3182731,I'm Not Giving Up On You
122475,Various Artists - Missy Ellliot Tribute
167523907,Yeskids - Chansons Pour Enfants
12656365,Bar de Piano à Queue
7623490,Soothing Piano Music Universe
7171718,Monster's Halloween Dance Music
143181112,Acoustic Christmas Music Band
8900866,The Butterfly Chillout Ensemble
7618154,The Movie Soundtrack Experts
9732498,Piano Learning Tracks
998648,AGATHE JAZZ QUARTET
6875887,Shotgun Jazz Band
5894368,Ten Second Songs
1206372,Caraib to jazz
63594832,Instrumental Sleeping Music
111582,Sufi Music Ensemble
342769,Jazz Orchestra
4027176,Piano Classico
3635441,80s Casual
13352041,Pacifica Music
8965628,Forest Sounds
12513078,"Michael Jackson, Base Karaoke + Choirs"
126174,Various Artists - Bloc Party Tribute
983980,PLAY! A Video Game Symphony
14009625,The Sounds Of Led Zeppelin
9829424,TV & MOVIE SOUNDTRAX
3635541,Bobby C Sound Tv
4153433,80's Love Band
53464602,90's Rap Beats
3714501,Kids Music All-Stars
1457978,Acoustic Celebrities
11180938,B'Rock Orchestra
293172,Night Loungers
4315719,Afrikan Roots
12306668,Du Rock
103999452,Xavi Music
58710442,Air
11118604,Asmr Girl
567561,Healing Sounds for Deep Sleep and Relaxation
145132852,Le Piano de Relaxation
1510325,ABC Paramount Orchestra
14580511,Flor de Rap
5448131,African Jazz
9669042,Cold Reading
11718411,Ace-Rock
9129072,Tiktok
452432,Chill
89785912,RunFit
165051127,UEFA
356139,Remix
428893,Oldies
1639674,Bible
